cluster_id,addr_hex,addr_int,u32_hex,f32
4797,0x800074f4,2147513588,0x0,0.0
4797,0x800074fc,2147513596,0x0,0.0
4798,0x800074cc,2147513548,0x0,0.0
4798,0x800074d4,2147513556,0x0,0.0
4798,0x800074dc,2147513564,0x0,0.0
4798,0x800074e4,2147513572,0x0,0.0
4798,0x800074ec,2147513580,0x0,0.0
4798,0x800074f4,2147513588,0x0,0.0
4798,0x800074fc,2147513596,0x0,0.0
4798,0x80007504,2147513604,0x0,0.0
4799,0x800074d4,2147513556,0x0,0.0
4799,0x800074dc,2147513564,0x0,0.0
4799,0x800074e4,2147513572,0x0,0.0
4799,0x800074ec,2147513580,0x0,0.0
4799,0x800074f4,2147513588,0x0,0.0
4799,0x800074fc,2147513596,0x0,0.0
4799,0x80007504,2147513604,0x0,0.0
4799,0x8000750c,2147513612,0x0,0.0
4800,0x800074dc,2147513564,0x0,0.0
4800,0x800074e4,2147513572,0x0,0.0
4800,0x800074ec,2147513580,0x0,0.0
4800,0x800074f4,2147513588,0x0,0.0
4800,0x800074fc,2147513596,0x0,0.0
4800,0x80007504,2147513604,0x0,0.0
4800,0x8000750c,2147513612,0x0,0.0
4800,0x80007514,2147513620,0x0,0.0
4801,0x800074e4,2147513572,0x0,0.0
4801,0x800074ec,2147513580,0x0,0.0
4801,0x800074f4,2147513588,0x0,0.0
4801,0x800074fc,2147513596,0x0,0.0
4801,0x80007504,2147513604,0x0,0.0
4801,0x8000750c,2147513612,0x0,0.0
4801,0x80007514,2147513620,0x0,0.0
4801,0x8000751c,2147513628,0x0,0.0
4802,0x800074ec,2147513580,0x0,0.0
4802,0x800074f4,2147513588,0x0,0.0
4802,0x800074fc,2147513596,0x0,0.0
4802,0x80007504,2147513604,0x0,0.0
4802,0x8000750c,2147513612,0x0,0.0
4802,0x80007514,2147513620,0x0,0.0
4802,0x8000751c,2147513628,0x0,0.0
4802,0x80007524,2147513636,0x0,0.0
4803,0x800074f4,2147513588,0x0,0.0
4803,0x800074fc,2147513596,0x0,0.0
4803,0x80007504,2147513604,0x0,0.0
4803,0x8000750c,2147513612,0x0,0.0
4803,0x80007514,2147513620,0x0,0.0
4803,0x8000751c,2147513628,0x0,0.0
4803,0x80007524,2147513636,0x0,0.0
4803,0x8000752c,2147513644,0x0,0.0
4804,0x800074fc,2147513596,0x0,0.0
4804,0x80007504,2147513604,0x0,0.0
4804,0x8000750c,2147513612,0x0,0.0
4804,0x80007514,2147513620,0x0,0.0
4804,0x8000751c,2147513628,0x0,0.0
4804,0x80007524,2147513636,0x0,0.0
4804,0x8000752c,2147513644,0x0,0.0
4804,0x80007534,2147513652,0x0,0.0
4805,0x80007504,2147513604,0x0,0.0
4805,0x8000750c,2147513612,0x0,0.0
4805,0x80007514,2147513620,0x0,0.0
4805,0x8000751c,2147513628,0x0,0.0
4805,0x80007524,2147513636,0x0,0.0
4805,0x8000752c,2147513644,0x0,0.0
4805,0x80007534,2147513652,0x0,0.0
4805,0x8000753c,2147513660,0x0,0.0
4806,0x8000750c,2147513612,0x0,0.0
4806,0x80007514,2147513620,0x0,0.0
4806,0x8000751c,2147513628,0x0,0.0
4806,0x80007524,2147513636,0x0,0.0
4806,0x8000752c,2147513644,0x0,0.0
4806,0x80007534,2147513652,0x0,0.0
4806,0x8000753c,2147513660,0x0,0.0
4806,0x80007544,2147513668,0x0,0.0
4807,0x80007514,2147513620,0x0,0.0
4807,0x8000751c,2147513628,0x0,0.0
4807,0x80007524,2147513636,0x0,0.0
4807,0x8000752c,2147513644,0x0,0.0
4807,0x80007534,2147513652,0x0,0.0
4807,0x8000753c,2147513660,0x0,0.0
4807,0x80007544,2147513668,0x0,0.0
4807,0x8000754c,2147513676,0x0,0.0
4808,0x8000751c,2147513628,0x0,0.0
4808,0x80007524,2147513636,0x0,0.0
4808,0x8000752c,2147513644,0x0,0.0
4808,0x80007534,2147513652,0x0,0.0
4808,0x8000753c,2147513660,0x0,0.0
4808,0x80007544,2147513668,0x0,0.0
4808,0x8000754c,2147513676,0x0,0.0
4808,0x80007554,2147513684,0x0,0.0
4809,0x80007524,2147513636,0x0,0.0
4809,0x8000752c,2147513644,0x0,0.0
4809,0x80007534,2147513652,0x0,0.0
4809,0x8000753c,2147513660,0x0,0.0
4809,0x80007544,2147513668,0x0,0.0
4809,0x8000754c,2147513676,0x0,0.0
4809,0x80007554,2147513684,0x0,0.0
4809,0x8000755c,2147513692,0x0,0.0
4810,0x8000752c,2147513644,0x0,0.0
4810,0x80007534,2147513652,0x0,0.0
4810,0x8000753c,2147513660,0x0,0.0
4810,0x80007544,2147513668,0x0,0.0
4810,0x8000754c,2147513676,0x0,0.0
4810,0x80007554,2147513684,0x0,0.0
4810,0x8000755c,2147513692,0x0,0.0
4810,0x80007564,2147513700,0x0,0.0
4811,0x80007534,2147513652,0x0,0.0
4811,0x8000753c,2147513660,0x0,0.0
4811,0x80007544,2147513668,0x0,0.0
4811,0x8000754c,2147513676,0x0,0.0
4811,0x80007554,2147513684,0x0,0.0
4811,0x8000755c,2147513692,0x0,0.0
4811,0x80007564,2147513700,0x0,0.0
4811,0x8000756c,2147513708,0x0,0.0
4812,0x8000753c,2147513660,0x0,0.0
4812,0x80007544,2147513668,0x0,0.0
4812,0x8000754c,2147513676,0x0,0.0
4812,0x80007554,2147513684,0x0,0.0
4812,0x8000755c,2147513692,0x0,0.0
4812,0x80007564,2147513700,0x0,0.0
4812,0x8000756c,2147513708,0x0,0.0
4812,0x80007574,2147513716,0x0,0.0
4813,0x80007544,2147513668,0x0,0.0
4813,0x8000754c,2147513676,0x0,0.0
4813,0x80007554,2147513684,0x0,0.0
4813,0x8000755c,2147513692,0x0,0.0
4813,0x80007564,2147513700,0x0,0.0
4813,0x8000756c,2147513708,0x0,0.0
4813,0x80007574,2147513716,0x0,0.0
4813,0x8000757c,2147513724,0x0,0.0
4814,0x8000754c,2147513676,0x0,0.0
4814,0x80007554,2147513684,0x0,0.0
4814,0x8000755c,2147513692,0x0,0.0
4814,0x80007564,2147513700,0x0,0.0
4814,0x8000756c,2147513708,0x0,0.0
4814,0x80007574,2147513716,0x0,0.0
4814,0x8000757c,2147513724,0x0,0.0
4814,0x80007584,2147513732,0x0,0.0
4815,0x80007554,2147513684,0x0,0.0
4815,0x8000755c,2147513692,0x0,0.0
4815,0x80007564,2147513700,0x0,0.0
4815,0x8000756c,2147513708,0x0,0.0
4815,0x80007574,2147513716,0x0,0.0
4815,0x8000757c,2147513724,0x0,0.0
4815,0x80007584,2147513732,0x0,0.0
4815,0x8000758c,2147513740,0x0,0.0
4816,0x8000755c,2147513692,0x0,0.0
4816,0x80007564,2147513700,0x0,0.0
4816,0x8000756c,2147513708,0x0,0.0
4816,0x80007574,2147513716,0x0,0.0
4816,0x8000757c,2147513724,0x0,0.0
4816,0x80007584,2147513732,0x0,0.0
4816,0x8000758c,2147513740,0x0,0.0
4816,0x80007594,2147513748,0x0,0.0
4817,0x80007564,2147513700,0x0,0.0
4817,0x8000756c,2147513708,0x0,0.0
4817,0x80007574,2147513716,0x0,0.0
4817,0x8000757c,2147513724,0x0,0.0
4817,0x80007584,2147513732,0x0,0.0
4817,0x8000758c,2147513740,0x0,0.0
4817,0x80007594,2147513748,0x0,0.0
4817,0x8000759c,2147513756,0x0,0.0
4818,0x8000756c,2147513708,0x0,0.0
4818,0x80007574,2147513716,0x0,0.0
4818,0x8000757c,2147513724,0x0,0.0
4818,0x80007584,2147513732,0x0,0.0
4818,0x8000758c,2147513740,0x0,0.0
4818,0x80007594,2147513748,0x0,0.0
4818,0x8000759c,2147513756,0x0,0.0
4818,0x800075a4,2147513764,0x0,0.0
4819,0x80007574,2147513716,0x0,0.0
4819,0x8000757c,2147513724,0x0,0.0
4819,0x80007584,2147513732,0x0,0.0
4819,0x8000758c,2147513740,0x0,0.0
4819,0x80007594,2147513748,0x0,0.0
4819,0x8000759c,2147513756,0x0,0.0
4819,0x800075a4,2147513764,0x0,0.0
4819,0x800075ac,2147513772,0x0,0.0
4820,0x8000757c,2147513724,0x0,0.0
4820,0x80007584,2147513732,0x0,0.0
4820,0x8000758c,2147513740,0x0,0.0
4820,0x80007594,2147513748,0x0,0.0
4820,0x8000759c,2147513756,0x0,0.0
4820,0x800075a4,2147513764,0x0,0.0
4820,0x800075ac,2147513772,0x0,0.0
4820,0x800075b4,2147513780,0x0,0.0
4821,0x80007584,2147513732,0x0,0.0
4821,0x8000758c,2147513740,0x0,0.0
4821,0x80007594,2147513748,0x0,0.0
4821,0x8000759c,2147513756,0x0,0.0
4821,0x800075a4,2147513764,0x0,0.0
4821,0x800075ac,2147513772,0x0,0.0
4821,0x800075b4,2147513780,0x0,0.0
4821,0x800075bc,2147513788,0x0,0.0
4822,0x8000758c,2147513740,0x0,0.0
4822,0x80007594,2147513748,0x0,0.0
4822,0x8000759c,2147513756,0x0,0.0
4822,0x800075a4,2147513764,0x0,0.0
4822,0x800075ac,2147513772,0x0,0.0
4822,0x800075b4,2147513780,0x0,0.0
4822,0x800075bc,2147513788,0x0,0.0
4822,0x800075c4,2147513796,0x0,0.0
4823,0x80007594,2147513748,0x0,0.0
4823,0x8000759c,2147513756,0x0,0.0
4823,0x800075a4,2147513764,0x0,0.0
4823,0x800075ac,2147513772,0x0,0.0
4823,0x800075b4,2147513780,0x0,0.0
4823,0x800075bc,2147513788,0x0,0.0
4823,0x800075c4,2147513796,0x0,0.0
4823,0x800075cc,2147513804,0x0,0.0
4824,0x8000759c,2147513756,0x0,0.0
4824,0x800075a4,2147513764,0x0,0.0
4824,0x800075ac,2147513772,0x0,0.0
4824,0x800075b4,2147513780,0x0,0.0
4824,0x800075bc,2147513788,0x0,0.0
4824,0x800075c4,2147513796,0x0,0.0
4824,0x800075cc,2147513804,0x0,0.0
4824,0x800075d4,2147513812,0x0,0.0
4825,0x800075a4,2147513764,0x0,0.0
4825,0x800075ac,2147513772,0x0,0.0
4825,0x800075b4,2147513780,0x0,0.0
4825,0x800075bc,2147513788,0x0,0.0
4825,0x800075c4,2147513796,0x0,0.0
4825,0x800075cc,2147513804,0x0,0.0
4825,0x800075d4,2147513812,0x0,0.0
4825,0x800075dc,2147513820,0x0,0.0
4826,0x800075ac,2147513772,0x0,0.0
4826,0x800075b4,2147513780,0x0,0.0
4826,0x800075bc,2147513788,0x0,0.0
4826,0x800075c4,2147513796,0x0,0.0
4826,0x800075cc,2147513804,0x0,0.0
4826,0x800075d4,2147513812,0x0,0.0
4826,0x800075dc,2147513820,0x0,0.0
4826,0x800075e4,2147513828,0x0,0.0
4827,0x800075b4,2147513780,0x0,0.0
4827,0x800075bc,2147513788,0x0,0.0
4827,0x800075c4,2147513796,0x0,0.0
4827,0x800075cc,2147513804,0x0,0.0
4827,0x800075d4,2147513812,0x0,0.0
4827,0x800075dc,2147513820,0x0,0.0
4827,0x800075e4,2147513828,0x0,0.0
4827,0x800075ec,2147513836,0x0,0.0
4828,0x800075bc,2147513788,0x0,0.0
4828,0x800075c4,2147513796,0x0,0.0
4828,0x800075cc,2147513804,0x0,0.0
4828,0x800075d4,2147513812,0x0,0.0
4828,0x800075dc,2147513820,0x0,0.0
4828,0x800075e4,2147513828,0x0,0.0
4828,0x800075ec,2147513836,0x0,0.0
4828,0x800075f4,2147513844,0x0,0.0
4829,0x800075c4,2147513796,0x0,0.0
4829,0x800075cc,2147513804,0x0,0.0
4829,0x800075d4,2147513812,0x0,0.0
4829,0x800075dc,2147513820,0x0,0.0
4829,0x800075e4,2147513828,0x0,0.0
4829,0x800075ec,2147513836,0x0,0.0
4829,0x800075f4,2147513844,0x0,0.0
4829,0x800075fc,2147513852,0x0,0.0
4830,0x800075cc,2147513804,0x0,0.0
4830,0x800075d4,2147513812,0x0,0.0
4830,0x800075dc,2147513820,0x0,0.0
4830,0x800075e4,2147513828,0x0,0.0
4830,0x800075ec,2147513836,0x0,0.0
4830,0x800075f4,2147513844,0x0,0.0
4830,0x800075fc,2147513852,0x0,0.0
4830,0x80007604,2147513860,0x0,0.0
4831,0x800075d4,2147513812,0x0,0.0
4831,0x800075dc,2147513820,0x0,0.0
4831,0x800075e4,2147513828,0x0,0.0
4831,0x800075ec,2147513836,0x0,0.0
4831,0x800075f4,2147513844,0x0,0.0
4831,0x800075fc,2147513852,0x0,0.0
4831,0x80007604,2147513860,0x0,0.0
4831,0x8000760c,2147513868,0x0,0.0
4832,0x800075dc,2147513820,0x0,0.0
4832,0x800075e4,2147513828,0x0,0.0
4832,0x800075ec,2147513836,0x0,0.0
4832,0x800075f4,2147513844,0x0,0.0
4832,0x800075fc,2147513852,0x0,0.0
4832,0x80007604,2147513860,0x0,0.0
4832,0x8000760c,2147513868,0x0,0.0
4832,0x80007614,2147513876,0x0,0.0
4833,0x800075e4,2147513828,0x0,0.0
4833,0x800075ec,2147513836,0x0,0.0
4833,0x800075f4,2147513844,0x0,0.0
4833,0x800075fc,2147513852,0x0,0.0
4833,0x80007604,2147513860,0x0,0.0
4833,0x8000760c,2147513868,0x0,0.0
4833,0x80007614,2147513876,0x0,0.0
4833,0x8000761c,2147513884,0x0,0.0
4834,0x800075ec,2147513836,0x0,0.0
4834,0x800075f4,2147513844,0x0,0.0
4834,0x800075fc,2147513852,0x0,0.0
4834,0x80007604,2147513860,0x0,0.0
4834,0x8000760c,2147513868,0x0,0.0
4834,0x80007614,2147513876,0x0,0.0
4834,0x8000761c,2147513884,0x0,0.0
4834,0x80007624,2147513892,0x0,0.0
4835,0x800075f4,2147513844,0x0,0.0
4835,0x800075fc,2147513852,0x0,0.0
4835,0x80007604,2147513860,0x0,0.0
4835,0x8000760c,2147513868,0x0,0.0
4835,0x80007614,2147513876,0x0,0.0
4835,0x8000761c,2147513884,0x0,0.0
4835,0x80007624,2147513892,0x0,0.0
4835,0x8000762c,2147513900,0x0,0.0
4836,0x800075fc,2147513852,0x0,0.0
4836,0x80007604,2147513860,0x0,0.0
4836,0x8000760c,2147513868,0x0,0.0
4836,0x80007614,2147513876,0x0,0.0
4836,0x8000761c,2147513884,0x0,0.0
4836,0x80007624,2147513892,0x0,0.0
4836,0x8000762c,2147513900,0x0,0.0
4836,0x80007634,2147513908,0x0,0.0
4837,0x80007604,2147513860,0x0,0.0
4837,0x8000760c,2147513868,0x0,0.0
4837,0x80007614,2147513876,0x0,0.0
4837,0x8000761c,2147513884,0x0,0.0
4837,0x80007624,2147513892,0x0,0.0
4837,0x8000762c,2147513900,0x0,0.0
4837,0x80007634,2147513908,0x0,0.0
4837,0x8000763c,2147513916,0x0,0.0
4838,0x8000760c,2147513868,0x0,0.0
4838,0x80007614,2147513876,0x0,0.0
4838,0x8000761c,2147513884,0x0,0.0
4838,0x80007624,2147513892,0x0,0.0
4838,0x8000762c,2147513900,0x0,0.0
4838,0x80007634,2147513908,0x0,0.0
4838,0x8000763c,2147513916,0x0,0.0
4838,0x80007644,2147513924,0x0,0.0
4839,0x80007614,2147513876,0x0,0.0
4839,0x8000761c,2147513884,0x0,0.0
4839,0x80007624,2147513892,0x0,0.0
4839,0x8000762c,2147513900,0x0,0.0
4839,0x80007634,2147513908,0x0,0.0
4839,0x8000763c,2147513916,0x0,0.0
4839,0x80007644,2147513924,0x0,0.0
4839,0x8000764c,2147513932,0x0,0.0
4840,0x8000761c,2147513884,0x0,0.0
4840,0x80007624,2147513892,0x0,0.0
4840,0x8000762c,2147513900,0x0,0.0
4840,0x80007634,2147513908,0x0,0.0
4840,0x8000763c,2147513916,0x0,0.0
4840,0x80007644,2147513924,0x0,0.0
4840,0x8000764c,2147513932,0x0,0.0
4840,0x80007654,2147513940,0x0,0.0
4841,0x80007624,2147513892,0x0,0.0
4841,0x8000762c,2147513900,0x0,0.0
4841,0x80007634,2147513908,0x0,0.0
4841,0x8000763c,2147513916,0x0,0.0
4841,0x80007644,2147513924,0x0,0.0
4841,0x8000764c,2147513932,0x0,0.0
4841,0x80007654,2147513940,0x0,0.0
4841,0x8000765c,2147513948,0x0,0.0
4842,0x8000762c,2147513900,0x0,0.0
4842,0x80007634,2147513908,0x0,0.0
4842,0x8000763c,2147513916,0x0,0.0
4842,0x80007644,2147513924,0x0,0.0
4842,0x8000764c,2147513932,0x0,0.0
4842,0x80007654,2147513940,0x0,0.0
4842,0x8000765c,2147513948,0x0,0.0
4842,0x80007664,2147513956,0x0,0.0
4843,0x80007634,2147513908,0x0,0.0
4843,0x8000763c,2147513916,0x0,0.0
4843,0x80007644,2147513924,0x0,0.0
4843,0x8000764c,2147513932,0x0,0.0
4843,0x80007654,2147513940,0x0,0.0
4843,0x8000765c,2147513948,0x0,0.0
4843,0x80007664,2147513956,0x0,0.0
4843,0x8000766c,2147513964,0x0,0.0
4844,0x8000763c,2147513916,0x0,0.0
4844,0x80007644,2147513924,0x0,0.0
4844,0x8000764c,2147513932,0x0,0.0
4844,0x80007654,2147513940,0x0,0.0
4844,0x8000765c,2147513948,0x0,0.0
4844,0x80007664,2147513956,0x0,0.0
4844,0x8000766c,2147513964,0x0,0.0
4844,0x80007674,2147513972,0x0,0.0
4845,0x80007644,2147513924,0x0,0.0
4845,0x8000764c,2147513932,0x0,0.0
4845,0x80007654,2147513940,0x0,0.0
4845,0x8000765c,2147513948,0x0,0.0
4845,0x80007664,2147513956,0x0,0.0
4845,0x8000766c,2147513964,0x0,0.0
4845,0x80007674,2147513972,0x0,0.0
4845,0x8000767c,2147513980,0x0,0.0
4846,0x8000764c,2147513932,0x0,0.0
4846,0x80007654,2147513940,0x0,0.0
4846,0x8000765c,2147513948,0x0,0.0
4846,0x80007664,2147513956,0x0,0.0
4846,0x8000766c,2147513964,0x0,0.0
4846,0x80007674,2147513972,0x0,0.0
4846,0x8000767c,2147513980,0x0,0.0
4846,0x80007684,2147513988,0x0,0.0
4847,0x80007654,2147513940,0x0,0.0
4847,0x8000765c,2147513948,0x0,0.0
4847,0x80007664,2147513956,0x0,0.0
4847,0x8000766c,2147513964,0x0,0.0
4847,0x80007674,2147513972,0x0,0.0
4847,0x8000767c,2147513980,0x0,0.0
4847,0x80007684,2147513988,0x0,0.0
4847,0x8000768c,2147513996,0x0,0.0
4848,0x8000765c,2147513948,0x0,0.0
4848,0x80007664,2147513956,0x0,0.0
4848,0x8000766c,2147513964,0x0,0.0
4848,0x80007674,2147513972,0x0,0.0
4848,0x8000767c,2147513980,0x0,0.0
4848,0x80007684,2147513988,0x0,0.0
4848,0x8000768c,2147513996,0x0,0.0
4848,0x80007694,2147514004,0x0,0.0
4849,0x80007664,2147513956,0x0,0.0
4849,0x8000766c,2147513964,0x0,0.0
4849,0x80007674,2147513972,0x0,0.0
4849,0x8000767c,2147513980,0x0,0.0
4849,0x80007684,2147513988,0x0,0.0
4849,0x8000768c,2147513996,0x0,0.0
4849,0x80007694,2147514004,0x0,0.0
4849,0x8000769c,2147514012,0x0,0.0
4850,0x8000766c,2147513964,0x0,0.0
4850,0x80007674,2147513972,0x0,0.0
4850,0x8000767c,2147513980,0x0,0.0
4850,0x80007684,2147513988,0x0,0.0
4850,0x8000768c,2147513996,0x0,0.0
4850,0x80007694,2147514004,0x0,0.0
4850,0x8000769c,2147514012,0x0,0.0
4850,0x800076a4,2147514020,0x0,0.0
4851,0x80007674,2147513972,0x0,0.0
4851,0x8000767c,2147513980,0x0,0.0
4851,0x80007684,2147513988,0x0,0.0
4851,0x8000768c,2147513996,0x0,0.0
4851,0x80007694,2147514004,0x0,0.0
4851,0x8000769c,2147514012,0x0,0.0
4851,0x800076a4,2147514020,0x0,0.0
4851,0x800076ac,2147514028,0x0,0.0
4852,0x8000767c,2147513980,0x0,0.0
4852,0x80007684,2147513988,0x0,0.0
4852,0x8000768c,2147513996,0x0,0.0
4852,0x80007694,2147514004,0x0,0.0
4852,0x8000769c,2147514012,0x0,0.0
4852,0x800076a4,2147514020,0x0,0.0
4852,0x800076ac,2147514028,0x0,0.0
4852,0x800076b4,2147514036,0x0,0.0
4853,0x80007684,2147513988,0x0,0.0
4853,0x8000768c,2147513996,0x0,0.0
4853,0x80007694,2147514004,0x0,0.0
4853,0x8000769c,2147514012,0x0,0.0
4853,0x800076a4,2147514020,0x0,0.0
4853,0x800076ac,2147514028,0x0,0.0
4853,0x800076b4,2147514036,0x0,0.0
4853,0x800076bc,2147514044,0x0,0.0
4854,0x8000768c,2147513996,0x0,0.0
4854,0x80007694,2147514004,0x0,0.0
4854,0x8000769c,2147514012,0x0,0.0
4854,0x800076a4,2147514020,0x0,0.0
4854,0x800076ac,2147514028,0x0,0.0
4854,0x800076b4,2147514036,0x0,0.0
4854,0x800076bc,2147514044,0x0,0.0
4854,0x800076c4,2147514052,0x0,0.0
4855,0x80007694,2147514004,0x0,0.0
4855,0x8000769c,2147514012,0x0,0.0
4855,0x800076a4,2147514020,0x0,0.0
4855,0x800076ac,2147514028,0x0,0.0
4855,0x800076b4,2147514036,0x0,0.0
4855,0x800076bc,2147514044,0x0,0.0
4855,0x800076c4,2147514052,0x0,0.0
4855,0x800076cc,2147514060,0x0,0.0
4856,0x8000769c,2147514012,0x0,0.0
4856,0x800076a4,2147514020,0x0,0.0
4856,0x800076ac,2147514028,0x0,0.0
4856,0x800076b4,2147514036,0x0,0.0
4856,0x800076bc,2147514044,0x0,0.0
4856,0x800076c4,2147514052,0x0,0.0
4856,0x800076cc,2147514060,0x0,0.0
4856,0x800076d4,2147514068,0x0,0.0
4857,0x800076a4,2147514020,0x0,0.0
4857,0x800076ac,2147514028,0x0,0.0
4857,0x800076b4,2147514036,0x0,0.0
4857,0x800076bc,2147514044,0x0,0.0
4857,0x800076c4,2147514052,0x0,0.0
4857,0x800076cc,2147514060,0x0,0.0
4857,0x800076d4,2147514068,0x0,0.0
4857,0x800076dc,2147514076,0x0,0.0
4858,0x800076ac,2147514028,0x0,0.0
4858,0x800076b4,2147514036,0x0,0.0
4858,0x800076bc,2147514044,0x0,0.0
4858,0x800076c4,2147514052,0x0,0.0
4858,0x800076cc,2147514060,0x0,0.0
4858,0x800076d4,2147514068,0x0,0.0
4858,0x800076dc,2147514076,0x0,0.0
4858,0x800076e4,2147514084,0x0,0.0
4859,0x800076b4,2147514036,0x0,0.0
4859,0x800076bc,2147514044,0x0,0.0
4859,0x800076c4,2147514052,0x0,0.0
4859,0x800076cc,2147514060,0x0,0.0
4859,0x800076d4,2147514068,0x0,0.0
4859,0x800076dc,2147514076,0x0,0.0
4859,0x800076e4,2147514084,0x0,0.0
4859,0x800076ec,2147514092,0x0,0.0
4860,0x800076bc,2147514044,0x0,0.0
4860,0x800076c4,2147514052,0x0,0.0
4860,0x800076cc,2147514060,0x0,0.0
4860,0x800076d4,2147514068,0x0,0.0
4860,0x800076dc,2147514076,0x0,0.0
4860,0x800076e4,2147514084,0x0,0.0
4860,0x800076ec,2147514092,0x0,0.0
4860,0x800076f4,2147514100,0x0,0.0
4861,0x800076c4,2147514052,0x0,0.0
4861,0x800076cc,2147514060,0x0,0.0
4861,0x800076d4,2147514068,0x0,0.0
4861,0x800076dc,2147514076,0x0,0.0
4861,0x800076e4,2147514084,0x0,0.0
4861,0x800076ec,2147514092,0x0,0.0
4861,0x800076f4,2147514100,0x0,0.0
4861,0x800076fc,2147514108,0x0,0.0
4862,0x800076cc,2147514060,0x0,0.0
4862,0x800076d4,2147514068,0x0,0.0
4862,0x800076dc,2147514076,0x0,0.0
4862,0x800076e4,2147514084,0x0,0.0
4862,0x800076ec,2147514092,0x0,0.0
4862,0x800076f4,2147514100,0x0,0.0
4862,0x800076fc,2147514108,0x0,0.0
4862,0x80007704,2147514116,0x0,0.0
4863,0x800076d4,2147514068,0x0,0.0
4863,0x800076dc,2147514076,0x0,0.0
4863,0x800076e4,2147514084,0x0,0.0
4863,0x800076ec,2147514092,0x0,0.0
4863,0x800076f4,2147514100,0x0,0.0
4863,0x800076fc,2147514108,0x0,0.0
4863,0x80007704,2147514116,0x0,0.0
4863,0x8000770c,2147514124,0x0,0.0
4864,0x800076dc,2147514076,0x0,0.0
4864,0x800076e4,2147514084,0x0,0.0
4864,0x800076ec,2147514092,0x0,0.0
4864,0x800076f4,2147514100,0x0,0.0
4864,0x800076fc,2147514108,0x0,0.0
4864,0x80007704,2147514116,0x0,0.0
4864,0x8000770c,2147514124,0x0,0.0
4864,0x80007714,2147514132,0x0,0.0
4865,0x800076e4,2147514084,0x0,0.0
4865,0x800076ec,2147514092,0x0,0.0
4865,0x800076f4,2147514100,0x0,0.0
4865,0x800076fc,2147514108,0x0,0.0
4865,0x80007704,2147514116,0x0,0.0
4865,0x8000770c,2147514124,0x0,0.0
4865,0x80007714,2147514132,0x0,0.0
4865,0x8000771c,2147514140,0x0,0.0
4866,0x800076ec,2147514092,0x0,0.0
4866,0x800076f4,2147514100,0x0,0.0
4866,0x800076fc,2147514108,0x0,0.0
4866,0x80007704,2147514116,0x0,0.0
4866,0x8000770c,2147514124,0x0,0.0
4866,0x80007714,2147514132,0x0,0.0
4866,0x8000771c,2147514140,0x0,0.0
4866,0x80007724,2147514148,0x0,0.0
4867,0x800076f4,2147514100,0x0,0.0
4867,0x800076fc,2147514108,0x0,0.0
4867,0x80007704,2147514116,0x0,0.0
4867,0x8000770c,2147514124,0x0,0.0
4867,0x80007714,2147514132,0x0,0.0
4867,0x8000771c,2147514140,0x0,0.0
4867,0x80007724,2147514148,0x0,0.0
4867,0x8000772c,2147514156,0x0,0.0
4868,0x800076fc,2147514108,0x0,0.0
4868,0x80007704,2147514116,0x0,0.0
4868,0x8000770c,2147514124,0x0,0.0
4868,0x80007714,2147514132,0x0,0.0
4868,0x8000771c,2147514140,0x0,0.0
4868,0x80007724,2147514148,0x0,0.0
4868,0x8000772c,2147514156,0x0,0.0
4868,0x80007734,2147514164,0x0,0.0
4869,0x80007704,2147514116,0x0,0.0
4869,0x8000770c,2147514124,0x0,0.0
4869,0x80007714,2147514132,0x0,0.0
4869,0x8000771c,2147514140,0x0,0.0
4869,0x80007724,2147514148,0x0,0.0
4869,0x8000772c,2147514156,0x0,0.0
4869,0x80007734,2147514164,0x0,0.0
4869,0x8000773c,2147514172,0x0,0.0
4870,0x8000770c,2147514124,0x0,0.0
4870,0x80007714,2147514132,0x0,0.0
4870,0x8000771c,2147514140,0x0,0.0
4870,0x80007724,2147514148,0x0,0.0
4870,0x8000772c,2147514156,0x0,0.0
4870,0x80007734,2147514164,0x0,0.0
4870,0x8000773c,2147514172,0x0,0.0
4870,0x80007744,2147514180,0x0,0.0
4871,0x80007714,2147514132,0x0,0.0
4871,0x8000771c,2147514140,0x0,0.0
4871,0x80007724,2147514148,0x0,0.0
4871,0x8000772c,2147514156,0x0,0.0
4871,0x80007734,2147514164,0x0,0.0
4871,0x8000773c,2147514172,0x0,0.0
4871,0x80007744,2147514180,0x0,0.0
4871,0x8000774c,2147514188,0x0,0.0
4872,0x8000771c,2147514140,0x0,0.0
4872,0x80007724,2147514148,0x0,0.0
4872,0x8000772c,2147514156,0x0,0.0
4872,0x80007734,2147514164,0x0,0.0
4872,0x8000773c,2147514172,0x0,0.0
4872,0x80007744,2147514180,0x0,0.0
4872,0x8000774c,2147514188,0x0,0.0
4872,0x80007754,2147514196,0x0,0.0
4873,0x80007724,2147514148,0x0,0.0
4873,0x8000772c,2147514156,0x0,0.0
4873,0x80007734,2147514164,0x0,0.0
4873,0x8000773c,2147514172,0x0,0.0
4873,0x80007744,2147514180,0x0,0.0
4873,0x8000774c,2147514188,0x0,0.0
4873,0x80007754,2147514196,0x0,0.0
4873,0x8000775c,2147514204,0x0,0.0
4874,0x8000772c,2147514156,0x0,0.0
4874,0x80007734,2147514164,0x0,0.0
4874,0x8000773c,2147514172,0x0,0.0
4874,0x80007744,2147514180,0x0,0.0
4874,0x8000774c,2147514188,0x0,0.0
4874,0x80007754,2147514196,0x0,0.0
