timestamp_utc,gui_frame,slot,team,fighter_base,char_id,character_name,point_before,point_after,event_kind,max_hp_before,max_hp_after,current_before,current_after,current_delta,aux_before,aux_after,aux_delta,red_before,red_after,red_delta,damage_observed,aux_loss_observed,red_generated_observed,predicted_aux_loss,predicted_red_generated,prediction_difference,prediction_match,prediction_confidence,predicted_reserve_step,pending_current_delta,pending_aux_delta,heal_sync_mode,baroque_before,baroque_after,red_spent_before,red_spent_after,attacker_slot,attacker_char_id,attacker_name,attacker_action_id,attacker_action_name,attacker_action_frame,attack_base_damage,attack_property_a,attack_property_b,notes
2026-07-29T23:48:20Z,149502,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,17879,17895,16,25936,25936,0,8057,8041,-16,0,0,0,,,1,False,medium,3,4,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:48:20Z,149502,P2-C2,P2,0x92EEBA20,19,Roll,False,True,point_status_change,40000,40000,40000,40000,0,40000,40000,0,0,0,0,0,0,0,,,,,none,3,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:48:21Z,149503,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,17895,17959,64,25936,25936,0,8041,7977,-64,0,0,0,,,1,False,medium,3,4,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:48:21Z,149504,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,17959,18027,68,25936,25936,0,7977,7909,-68,0,0,0,,,2,False,medium,3,4,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:48:21Z,149504,P1-C2,P1,0x92B6BA00,3,Tekkaman,True,True,normal_damage_red_generation,54000,54000,54000,52400,-1600,54000,53040,-960,0,640,640,1600,960,640,960,640,0,True,medium,5,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:48:21Z,149505,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,18027,18123,96,25936,25936,0,7909,7813,-96,0,0,0,,,0,True,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,426,assist attack,0,0,0x00000009,0x00000040,
2026-07-29T23:48:21Z,149505,P1-C2,P1,0x92B6BA00,3,Tekkaman,True,True,normal_damage_red_generation,54000,54000,52400,51200,-1200,53040,52320,-720,640,1120,480,1200,720,480,720,480,0,True,high,5,0,0,0,False,False,0,0,P2-C2,19,Roll,426,assist attack,0,0,0x00000009,0x00000040,
2026-07-29T23:48:22Z,149506,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,18123,18167,44,25936,25936,0,7813,7769,-44,0,0,0,,,2,False,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,426,assist attack,0,0,0x00000009,0x00000040,
2026-07-29T23:48:22Z,149506,P1-C2,P1,0x92B6BA00,3,Tekkaman,True,True,normal_damage_red_generation,54000,54000,51200,50592,-608,52320,51956,-364,1120,1364,244,608,364,244,364,244,0,True,high,5,0,0,0,False,False,0,0,P2-C2,19,Roll,426,assist attack,0,0,0x00000009,0x00000040,
2026-07-29T23:48:22Z,149507,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,18167,18223,56,25936,25936,0,7769,7713,-56,0,0,0,,,2,False,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,426,assist attack,0,0,0x00000009,0x00000040,
2026-07-29T23:48:22Z,149507,P1-C2,P1,0x92B6BA00,3,Tekkaman,True,True,normal_damage_red_generation,54000,54000,50592,49600,-992,51956,51361,-595,1364,1761,397,992,595,397,595,397,0,True,high,5,0,0,0,False,False,0,0,P2-C2,19,Roll,426,assist attack,0,0,0x00000009,0x00000040,
2026-07-29T23:48:22Z,149508,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,18223,18287,64,25936,25936,0,7713,7649,-64,0,0,0,,,1,False,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,424,assist taunt,0,0,0x00000009,0x00000040,
2026-07-29T23:48:22Z,149509,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,18287,18387,100,25936,25936,0,7649,7549,-100,0,0,0,,,1,False,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,417,assist leave,0,0,0x00000009,0x00000040,
2026-07-29T23:48:22Z,149509,P2-C1,P2,0x927EB9E0,8,Jun the Swan,True,True,normal_damage_red_generation,44000,44000,40610,38770,-1840,41966,40862,-1104,1356,2092,736,1840,1104,736,1104,736,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:48:23Z,149510,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,18387,18447,60,25936,25936,0,7549,7489,-60,0,0,0,,,0,True,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,417,assist leave,0,0,0x00000009,0x00000040,
2026-07-29T23:48:23Z,149511,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,18447,18499,52,25936,25936,0,7489,7437,-52,0,0,0,,,1,False,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,430,assist standby,0,0,0x00000009,0x00000040,
2026-07-29T23:48:23Z,149511,P2-C1,P2,0x927EB9E0,8,Jun the Swan,True,True,normal_damage_red_generation,44000,44000,38770,36718,-2052,40862,39631,-1231,2092,2913,821,2052,1231,821,1231,821,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:48:23Z,149511,P2-C2,P2,0x92EEBA20,19,Roll,True,False,point_status_change,40000,40000,40000,40000,0,40000,40000,0,0,0,0,0,0,0,,,,,none,3,4,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:48:23Z,149512,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,18499,18563,64,25936,25936,0,7437,7373,-64,0,0,0,,,1,False,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,430,assist standby,0,0,0x00000009,0x00000040,
2026-07-29T23:48:24Z,149513,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,18563,18699,136,25936,25936,0,7373,7237,-136,0,0,0,,,1,False,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,430,assist standby,0,0,0x00000009,0x00000040,
2026-07-29T23:48:24Z,149513,P2-C1,P2,0x927EB9E0,8,Jun the Swan,True,True,normal_damage_red_generation,44000,44000,36718,35206,-1512,39631,38724,-907,2913,3518,605,1512,907,605,907,605,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:48:24Z,149514,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,18699,18787,88,25936,25936,0,7237,7149,-88,0,0,0,,,1,False,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,430,assist standby,0,0,0x00000009,0x00000040,
2026-07-29T23:48:24Z,149514,P2-C1,P2,0x927EB9E0,8,Jun the Swan,True,True,normal_damage_red_generation,44000,44000,35206,34323,-883,38724,38195,-529,3518,3872,354,883,529,354,529,354,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:48:24Z,149515,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,18787,18847,60,25936,25936,0,7149,7089,-60,0,0,0,,,0,True,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,430,assist standby,0,0,0x00000009,0x00000040,
2026-07-29T23:48:25Z,149516,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,18847,18959,112,25936,25936,0,7089,6977,-112,0,0,0,,,1,False,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,430,assist standby,0,0,0x00000009,0x00000040,
2026-07-29T23:48:25Z,149517,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,18959,19027,68,25936,25936,0,6977,6909,-68,0,0,0,,,2,False,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,430,assist standby,0,0,0x00000009,0x00000040,
2026-07-29T23:48:25Z,149518,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,19027,19091,64,25936,25936,0,6909,6845,-64,0,0,0,,,1,False,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,430,assist standby,0,0,0x00000009,0x00000040,
2026-07-29T23:48:26Z,149519,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,19091,19135,44,25936,25936,0,6845,6801,-44,0,0,0,,,2,False,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,430,assist standby,0,0,0x00000009,0x00000040,
2026-07-29T23:48:26Z,149520,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,19135,19255,120,25936,25936,0,6801,6681,-120,0,0,0,,,0,True,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,430,assist standby,0,0,0x00000009,0x00000040,
2026-07-29T23:48:26Z,149520,P2-C1,P2,0x927EB9E0,8,Jun the Swan,True,True,normal_damage_red_generation,44000,44000,34323,33203,-1120,38195,37523,-672,3872,4320,448,1120,672,448,672,448,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:48:26Z,149521,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,19255,19335,80,25936,25936,0,6681,6601,-80,0,0,0,,,2,False,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,430,assist standby,0,0,0x00000009,0x00000040,
2026-07-29T23:48:27Z,149522,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,19335,19383,48,25936,25936,0,6601,6553,-48,0,0,0,,,0,True,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,430,assist standby,0,0,0x00000009,0x00000040,
2026-07-29T23:48:27Z,149523,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,19383,19415,32,25936,25936,0,6553,6521,-32,0,0,0,,,2,False,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,430,assist standby,0,0,0x00000009,0x00000040,
2026-07-29T23:48:27Z,149524,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,19415,19455,40,25936,25936,0,6521,6481,-40,0,0,0,,,1,False,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,430,assist standby,0,0,0x00000009,0x00000040,
2026-07-29T23:48:27Z,149525,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,19455,19523,68,25936,25936,0,6481,6413,-68,0,0,0,,,2,False,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,430,assist standby,0,0,0x00000009,0x00000040,
2026-07-29T23:48:27Z,149526,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,19523,19591,68,25936,25936,0,6413,6345,-68,0,0,0,,,2,False,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,430,assist standby,0,0,0x00000009,0x00000040,
2026-07-29T23:48:28Z,149527,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,19591,19631,40,25936,25936,0,6345,6305,-40,0,0,0,,,1,False,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,430,assist standby,0,0,0x00000009,0x00000040,
2026-07-29T23:48:28Z,149528,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,19631,19747,116,25936,25936,0,6305,6189,-116,0,0,0,,,2,False,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,430,assist standby,0,0,0x00000009,0x00000040,
2026-07-29T23:48:28Z,149529,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,19747,19839,92,25936,25936,0,6189,6097,-92,0,0,0,,,2,False,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,430,assist standby,0,0,0x00000009,0x00000040,
2026-07-29T23:48:28Z,149529,P2-C1,P2,0x927EB9E0,8,Jun the Swan,True,True,normal_damage_red_generation,44000,44000,33203,31523,-1680,37523,36515,-1008,4320,4992,672,1680,1008,672,1008,672,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:48:29Z,149530,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,19839,19931,92,25936,25936,0,6097,6005,-92,0,0,0,,,2,False,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,430,assist standby,0,0,0x00000009,0x00000040,
2026-07-29T23:48:29Z,149531,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,19931,19987,56,25936,25936,0,6005,5949,-56,0,0,0,,,2,False,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,430,assist standby,0,0,0x00000009,0x00000040,
2026-07-29T23:48:29Z,149532,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,19987,20019,32,25936,25936,0,5949,5917,-32,0,0,0,,,2,False,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,430,assist standby,0,0,0x00000009,0x00000040,
2026-07-29T23:48:30Z,149533,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,20019,20095,76,25936,25936,0,5917,5841,-76,0,0,0,,,1,False,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,430,assist standby,0,0,0x00000009,0x00000040,
2026-07-29T23:48:30Z,149533,P2-C1,P2,0x927EB9E0,8,Jun the Swan,True,True,normal_damage_red_generation,44000,44000,31523,27603,-3920,36515,34163,-2352,4992,6560,1568,3920,2352,1568,2352,1568,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:48:30Z,149534,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,20095,20163,68,25936,25936,0,5841,5773,-68,0,0,0,,,2,False,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,430,assist standby,0,0,0x00000009,0x00000040,
2026-07-29T23:48:30Z,149535,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,20163,20235,72,25936,25936,0,5773,5701,-72,0,0,0,,,0,True,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,430,assist standby,0,0,0x00000009,0x00000040,
2026-07-29T23:48:30Z,149536,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,20235,20299,64,25936,25936,0,5701,5637,-64,0,0,0,,,1,False,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,430,assist standby,0,0,0x00000009,0x00000040,
2026-07-29T23:48:31Z,149537,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,20299,20375,76,25936,25936,0,5637,5561,-76,0,0,0,,,1,False,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,430,assist standby,0,0,0x00000009,0x00000040,
2026-07-29T23:48:31Z,149538,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,20375,20447,72,25936,25936,0,5561,5489,-72,0,0,0,,,0,True,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,430,assist standby,0,0,0x00000009,0x00000040,
2026-07-29T23:48:31Z,149538,P2-C1,P2,0x927EB9E0,8,Jun the Swan,True,True,normal_damage_red_generation,44000,44000,27603,25763,-1840,34163,33059,-1104,6560,7296,736,1840,1104,736,1104,736,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:48:31Z,149539,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,20447,20519,72,25936,25936,0,5489,5417,-72,0,0,0,,,0,True,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,430,assist standby,0,0,0x00000009,0x00000040,
2026-07-29T23:48:31Z,149539,P2-C1,P2,0x927EB9E0,8,Jun the Swan,True,True,normal_damage_red_generation,44000,44000,25763,23331,-2432,33059,31600,-1459,7296,8269,973,2432,1459,973,1459,973,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:48:32Z,149540,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,20519,20611,92,25936,25936,0,5417,5325,-92,0,0,0,,,2,False,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,430,assist standby,0,0,0x00000009,0x00000040,
2026-07-29T23:48:32Z,149540,P2-C1,P2,0x927EB9E0,8,Jun the Swan,True,True,normal_damage_red_generation,44000,44000,23331,20739,-2592,31600,30045,-1555,8269,9306,1037,2592,1555,1037,1555,1037,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:48:32Z,149541,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,20611,20687,76,25936,25936,0,5325,5249,-76,0,0,0,,,1,False,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,430,assist standby,0,0,0x00000009,0x00000040,
2026-07-29T23:48:32Z,149542,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,20687,20727,40,25936,25936,0,5249,5209,-40,0,0,0,,,1,False,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,430,assist standby,0,0,0x00000009,0x00000040,
2026-07-29T23:48:32Z,149542,P2-C1,P2,0x927EB9E0,8,Jun the Swan,True,True,normal_damage_red_generation,44000,44000,20739,17951,-2788,30045,28373,-1672,9306,10422,1116,2788,1672,1116,1672,1116,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:48:32Z,149543,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,20727,20767,40,25936,25936,0,5209,5169,-40,0,0,0,,,1,False,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,430,assist standby,0,0,0x00000009,0x00000040,
2026-07-29T23:48:33Z,149544,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,20767,20835,68,25936,25936,0,5169,5101,-68,0,0,0,,,2,False,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,430,assist standby,0,0,0x00000009,0x00000040,
2026-07-29T23:48:33Z,149544,P2-C1,P2,0x927EB9E0,8,Jun the Swan,True,True,ten_percent_current_only_cost,44000,44000,17951,13551,-4400,28373,28373,0,10422,14822,4400,4400,0,4400,,4400,0,True,high,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:48:33Z,149545,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,20835,20923,88,25936,25936,0,5101,5013,-88,0,0,0,,,1,False,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,430,assist standby,0,0,0x00000009,0x00000040,
2026-07-29T23:48:33Z,149546,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,20923,20995,72,25936,25936,0,5013,4941,-72,0,0,0,,,0,True,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,430,assist standby,0,0,0x00000009,0x00000040,
2026-07-29T23:48:33Z,149546,P2-C1,P2,0x927EB9E0,8,Jun the Swan,True,False,point_status_change,44000,44000,13551,13551,0,28373,28373,0,14822,14822,0,0,0,0,,,,,none,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:48:33Z,149546,P2-C2,P2,0x92EEBA20,19,Roll,False,True,point_status_change,40000,40000,40000,40000,0,40000,40000,0,0,0,0,0,0,0,,,,,none,3,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:48:33Z,149547,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,20995,21035,40,25936,25936,0,4941,4901,-40,0,0,0,,,1,False,medium,3,4,0,0,False,False,0,0,P2-C2,19,Roll,430,assist standby,0,0,0x00000009,0x00000040,
2026-07-29T23:48:34Z,149548,P1-C1,P1,0x9246B9C0,10,Karas,False,False,reserve_recovery,38000,38000,21035,21067,32,25936,25936,0,4901,4869,-32,0,0,0,,,2,False,medium,3,0,0,0,False,False,0,0,P2-C2,19,Roll,430,assist standby,0,0,0x00000009,0x00000040,
2026-07-29T23:52:08Z,151623,P1-C1,P1,0x9246B9C0,11,Gold Lightan,False,False,fighter_reset_or_reloaded,38000,70000,21067,70000,48933,25936,70000,44064,4869,0,-4869,0,0,0,,,,,none,6,0,0,0,False,False,0,0,,,,,,,,,,maximum health changed
2026-07-29T23:52:10Z,151627,P1-C1,P1,0x9246B9C0,11,Gold Lightan,False,True,point_status_change,70000,70000,70000,70000,0,70000,70000,0,0,0,0,0,0,0,,,,,none,6,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:52:10Z,151627,P2-C1,P2,0x92B6B9E0,7,Ippatsuman,False,True,point_status_change,46000,46000,46000,46000,0,46000,46000,0,0,0,0,0,0,0,,,,,none,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:52:27Z,151716,P1-C1,P1,0x9246B9C0,11,Gold Lightan,True,True,normal_damage_red_generation,70000,70000,70000,69200,-800,70000,69520,-480,0,320,320,800,480,320,480,320,0,True,medium,6,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:52:28Z,151717,P1-C1,P1,0x9246B9C0,11,Gold Lightan,True,True,normal_damage_red_generation,70000,70000,69200,68440,-760,69520,69064,-456,320,624,304,760,456,304,456,304,0,True,medium,6,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:52:28Z,151718,P1-C1,P1,0x9246B9C0,11,Gold Lightan,True,True,normal_damage_red_generation,70000,70000,68440,67720,-720,69064,68632,-432,624,912,288,720,432,288,432,288,0,True,medium,6,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:52:28Z,151719,P1-C1,P1,0x9246B9C0,11,Gold Lightan,True,True,normal_damage_red_generation,70000,70000,67720,66920,-800,68632,68152,-480,912,1232,320,800,480,320,480,320,0,True,medium,6,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:52:28Z,151720,P1-C1,P1,0x9246B9C0,11,Gold Lightan,True,True,normal_damage_red_generation,70000,70000,66920,65400,-1520,68152,67240,-912,1232,1840,608,1520,912,608,912,608,0,True,medium,6,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:52:29Z,151721,P1-C1,P1,0x9246B9C0,11,Gold Lightan,True,True,normal_damage_red_generation,70000,70000,65400,62664,-2736,67240,65599,-1641,1840,2935,1095,2736,1641,1095,1641,1095,0,True,medium,6,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:52:29Z,151723,P1-C1,P1,0x9246B9C0,11,Gold Lightan,True,True,normal_damage_red_generation,70000,70000,62664,59876,-2788,65599,63927,-1672,2935,4051,1116,2788,1672,1116,1672,1116,0,True,medium,6,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:52:32Z,151731,P2-C1,P2,0x92B6B9E0,7,Ippatsuman,True,True,normal_damage_red_generation,46000,46000,46000,45550,-450,46000,45730,-270,0,180,180,450,270,180,270,180,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:52:34Z,151739,P1-C1,P1,0x9246B9C0,11,Gold Lightan,True,True,normal_damage_red_generation,70000,70000,59876,56596,-3280,63927,61959,-1968,4051,5363,1312,3280,1968,1312,1968,1312,0,True,medium,6,0,0,0,False,False,0,0,P2-C1,7,Ippatsuman,49,Crouching Block,0,0,0x0000010C,0x00140102,
2026-07-29T23:52:34Z,151741,P2-C1,P2,0x92B6B9E0,7,Ippatsuman,True,True,normal_damage_red_generation,46000,46000,45550,43630,-1920,45730,44578,-1152,180,948,768,1920,1152,768,1152,768,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:52:35Z,151745,P2-C1,P2,0x92B6B9E0,7,Ippatsuman,True,True,normal_damage_red_generation,46000,46000,43630,40430,-3200,44578,42658,-1920,948,2228,1280,3200,1920,1280,1920,1280,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:52:36Z,151750,P1-C1,P1,0x9246B9C0,11,Gold Lightan,True,True,normal_damage_red_generation,70000,70000,56596,53321,-3275,61959,59994,-1965,5363,6673,1310,3275,1965,1310,1965,1310,0,True,medium,6,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:52:42Z,151773,P1-C1,P1,0x9246B9C0,11,Gold Lightan,True,True,normal_damage_red_generation,70000,70000,53321,51641,-1680,59994,58986,-1008,6673,7345,672,1680,1008,672,1008,672,0,True,medium,6,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:52:43Z,151774,P1-C1,P1,0x9246B9C0,11,Gold Lightan,True,True,normal_damage_red_generation,70000,70000,51641,48681,-2960,58986,57210,-1776,7345,8529,1184,2960,1776,1184,1776,1184,0,True,medium,6,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:52:43Z,151776,P1-C1,P1,0x9246B9C0,11,Gold Lightan,True,True,normal_damage_red_generation,70000,70000,48681,46097,-2584,57210,55660,-1550,8529,9563,1034,2584,1550,1034,1550,1034,0,True,medium,6,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:52:45Z,151781,P1-C1,P1,0x9246B9C0,11,Gold Lightan,True,True,normal_damage_red_generation,70000,70000,46097,45297,-800,55660,55180,-480,9563,9883,320,800,480,320,480,320,0,True,medium,6,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:52:46Z,151788,P1-C1,P1,0x9246B9C0,11,Gold Lightan,True,True,normal_damage_red_generation,70000,70000,45297,44497,-800,55180,54700,-480,9883,10203,320,800,480,320,480,320,0,True,medium,6,-760,-456,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:52:47Z,151789,P1-C1,P1,0x9246B9C0,11,Gold Lightan,True,True,normal_damage_red_generation,70000,70000,44497,43737,-760,54700,54244,-456,10203,10507,304,760,456,304,456,304,0,True,medium,6,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:52:47Z,151790,P1-C1,P1,0x9246B9C0,11,Gold Lightan,True,True,normal_damage_red_generation,70000,70000,43737,43017,-720,54244,53812,-432,10507,10795,288,720,432,288,432,288,0,True,medium,6,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:52:47Z,151791,P2-C1,P2,0x92B6B9E0,7,Ippatsuman,True,True,normal_damage_red_generation,46000,46000,40430,38430,-2000,42658,41458,-1200,2228,3028,800,2000,1200,800,1200,800,0,True,medium,4,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:52:48Z,151793,P1-C2,P1,0x92EEBA00,10,Karas,False,True,point_status_change,38000,38000,38000,38000,0,38000,38000,0,0,0,0,0,0,0,,,,,none,3,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:52:48Z,151795,P2-C1,P2,0x92B6B9E0,7,Ippatsuman,True,True,normal_damage_red_generation,46000,46000,38430,37059,-1371,41458,40636,-822,3028,3577,549,1371,822,549,822,549,0,True,high,4,0,0,0,False,False,0,0,P1-C2,10,Karas,426,assist attack,0,0,0x0000880C,0x00000102,
2026-07-29T23:52:49Z,151796,P1-C1,P1,0x9246B9C0,11,Gold Lightan,True,True,normal_damage_red_generation,70000,70000,43017,42617,-400,53812,53572,-240,10795,10955,160,400,240,160,240,160,0,True,medium,6,0,0,0,False,False,0,0,,,,,,,,,,
2026-07-29T23:52:49Z,151796,P1-C2,P1,0x92EEBA00,10,Karas,True,True,normal_damage_red_generation,38000,38000,38000,33879,-4121,38000,35528,-2472,0,1649,1649,4121,2472,1649,2472,1649,0,True,medium,3,0,0,0,False,False,0,0,,,,,,,,,,
